EO:0007003	temperate region	http://aims.fao.org/aos/agrovoc/c_28588	tempering	activities	
EO:0007022	Liliopsida	http://aims.fao.org/aos/agrovoc/c_330109	Liliopsida	organisms	
EO:0007028	Echinochloa crus-galli	http://aims.fao.org/aos/agrovoc/c_10527	Echinochloa crus galli	organisms	
EO:0007029	Typha spp.	http://aims.fao.org/aos/agrovoc/c_15058	Typha	organisms	
EO:0007031	Mammalia	http://aims.fao.org/aos/agrovoc/c_12358	Mammalia	organisms	
EO:0007050	soil texture	http://aims.fao.org/aos/agrovoc/c_7199	soil texture	properties	
EO:0007052	organic matter content	http://aims.fao.org/aos/agrovoc/c_5388	organic matter content	properties	
EO:0007060	Sphaerulina oryzina treatment	http://aims.fao.org/aos/agrovoc/c_33654	Cercospora oryzae	organisms	
EO:0007061	tropical region	http://aims.fao.org/aos/agrovoc/c_7979	tropical zones	location	
EO:0007063	diuron treatment	http://aims.fao.org/aos/agrovoc/c_31347	diuron	substances	
EO:0007073	Basidiomycota treatment	http://aims.fao.org/aos/agrovoc/c_331216	Basidiomycota	organisms	
EO:0007081	river bank region	http://aims.fao.org/aos/agrovoc/c_25303	riverbanks	features	
EO:0007083	Phoma sorghina	http://aims.fao.org/aos/agrovoc/c_33804	Phoma sorghina	organisms	
EO:0007107	Ascomycota treatment	http://aims.fao.org/aos/agrovoc/c_331215	Ascomycota	organisms	
EO:0007114	Lepidoptera	http://aims.fao.org/aos/agrovoc/c_4268	Lepidoptera	organisms	
EO:0007116	Hemiptera insect plant treatment	http://aims.fao.org/aos/agrovoc/c_3585	Heteroptera	organisms	
EO:0007120	Coleoptera	http://aims.fao.org/aos/agrovoc/c_1747	Coleoptera	organisms	
EO:0007121	Thysanoptera	http://aims.fao.org/aos/agrovoc/c_7757	Thysanoptera	organisms	
EO:0007122	Chilo	http://aims.fao.org/aos/agrovoc/c_1549	Chilo	organisms	
EO:0007146	gravity	http://aims.fao.org/aos/agrovoc/c_24586	gravity	phenomena	
EO:0007148	Xanthomonas oryzae	http://aims.fao.org/aos/agrovoc/c_24383	Xanthomonas oryzae	organisms	
EO:0007155	soil type	http://aims.fao.org/aos/agrovoc/c_7204	soil types	entities	
EO:0007156	clay soil	http://aims.fao.org/aos/agrovoc/c_1659	clay soils	entities	
EO:0007157	loam soil	http://aims.fao.org/aos/agrovoc/c_4408	loam soils	entities	
EO:0007158	sandy soil	http://aims.fao.org/aos/agrovoc/c_6781	sandy soils	entities	
EO:0007177	Pythium myriotylum	http://aims.fao.org/aos/agrovoc/c_27346	Pythium myriotylum	organisms	
EO:0007178	atmospheric pressure	http://aims.fao.org/aos/agrovoc/c_693	atmospheric pressure	factors	
EO:0007179	Pythium irregulare	http://aims.fao.org/aos/agrovoc/c_27345	Pythium irregulare	organisms	
EO:0007181	rainfall	http://aims.fao.org/aos/agrovoc/c_6435	rain	factors	
EO:0007182	Pythium graminicola	http://aims.fao.org/aos/agrovoc/c_27344	Pythium graminicola	organisms	
EO:0007195	rice ragged stunt virus	http://aims.fao.org/aos/agrovoc/c_16031	Rice ragged stunt virus	organisms	,substances	
EO:0007196	light regimen	http://aims.fao.org/aos/agrovoc/c_2135	daylight	phenomena	
EO:0007196	light regimen	http://aims.fao.org/aos/agrovoc/c_639	artificial light	phenomena	
EO:0007204	1-naphthaleneacetic acid treatment	http://aims.fao.org/aos/agrovoc/c_5061	NAA	substances	
EO:0007206	Gaeumannomyces graminis	http://aims.fao.org/aos/agrovoc/c_24640	Gaeumannomyces graminis	organisms	
EO:0007211	Cochliobolus miyabeanus	http://aims.fao.org/aos/agrovoc/c_34512	Cochliobolus miyabeanus	organisms	
EO:0007212	Mycoplasma	http://aims.fao.org/aos/agrovoc/c_5020	Mycoplasma	organisms	
EO:0007226	Magnaporthe grisea	http://aims.fao.org/aos/agrovoc/c_37090	Magnaporthe grisea	organisms	
EO:0007227	Cochliobolus lunatus	http://aims.fao.org/aos/agrovoc/c_35470	Cochliobolus lunatus	organisms	
EO:0007229	Gibberella fujikuroi	http://aims.fao.org/aos/agrovoc/c_16511	Gibberella fujikuroi	organisms	
EO:0007234	Pseudomonas fuscovaginae	http://aims.fao.org/aos/agrovoc/c_33829	Pseudomonas fuscovaginae	organisms	
EO:0007243	Pseudomonas glumae	http://aims.fao.org/aos/agrovoc/c_33831	Pseudomonas glumae	organisms	
EO:0007245	Erwinia chrysanthemi	http://aims.fao.org/aos/agrovoc/c_27516	Erwinia chrysanthemi	organisms	
EO:0007247	Erwinia herbicola	http://aims.fao.org/aos/agrovoc/c_36042	Erwinia herbicola	organisms	
EO:0007249	Xanthomonas oryzae pv. oryzicola	http://aims.fao.org/aos/agrovoc/c_330601	Xanthomonas oryzae pv. oryzicola	organisms	
EO:0007250	Recilia dorsalis	http://aims.fao.org/aos/agrovoc/c_30734	Recilia dorsalis	organisms	
EO:0007252	Sogatella furcifera	http://aims.fao.org/aos/agrovoc/c_30745	Sogatella furcifera	organisms	
EO:0007254	Pseudomonas avenae	http://aims.fao.org/aos/agrovoc/c_33824	Pseudomonas avenae	organisms	
